LegislatureNumber,PersonId,MemberCode,MemberChamber,MemberDistrict,MemberParty,MemberIsMajority,MemberIsActive,MemberComment,MemberEMail,MemberPhone,MemberBuilding,MemberRoom
31,Tammie Wilson:,WLT,H,3,R,FALSE,FALSE,"Resigned January 25, 2020",Representative.Tammie.Wilson@akleg.gov,,CAPITOL,
31,Grier Hopkins:31,HPK,H,4,D,TRUE,TRUE,,Representative.Grier.Hopkins@akleg.gov,9074654457,CAPITOL,409
31,Adam Wool:29,WOO,H,5,D,TRUE,TRUE,,Representative.Adam.Wool@akleg.gov,9074654976,CAPITOL,501
31,Dave Talerico:29,TAL,H,6,R,FALSE,TRUE,,Representative.Dave.Talerico@akleg.gov,9074654527,CAPITOL,104
31,Colleen Sullivan-Leonard:30,SUL,H,7,R,FALSE,TRUE,,Representative.Colleen.Sullivan-Leonard@akleg.gov,9074654833,CAPITOL,420
31,Mark Neuman:24,NEU,H,8,R,FALSE,TRUE,,Representative.Mark.Neuman@akleg.gov,9074652679,CAPITOL,434
31,George Rauscher:30,RAU,H,9,R,FALSE,TRUE,,Representative.George.Rauscher@akleg.gov,9074654859,CAPITOL,426
31,David Eastman:30,EAS,H,10,R,FALSE,TRUE,,Representative.David.Eastman@akleg.gov,9074652186,CAPITOL,422
31,DeLena Johnson:30,JHS,H,11,R,FALSE,TRUE,House Minority Whip,Representative.DeLena.Johnson@akleg.gov,9074654958,CAPITOL,405
31,Cathy Tilton:29,TLT,H,12,R,FALSE,TRUE,,Representative.Cathy.Tilton@akleg.gov,9074652199,CAPITOL,415
31,Sharon Jackson:31,JAK,H,13,R,FALSE,TRUE,"Oath Taken January 17, 2019",Representative.Sharon.Jackson@akleg.gov,9074653783,CAPITOL,428
31,Kelly Merrick:31,MRR,H,14,R,FALSE,TRUE,,Representative.Kelly.Merrick@akleg.gov,9074653777,CAPITOL,500
31,Gabrielle LeDoux:24,LEU,H,15,R,FALSE,TRUE,,Representative.Gabrielle.LeDoux@akleg.gov,9074654998,CAPITOL,13
31,Ivy Spohnholz:29,SPN,H,16,D,TRUE,TRUE,,Representative.Ivy.Spohnholz@akleg.gov,9074654940,CAPITOL,421
31,Andy Josephson:28,JOS,H,17,D,TRUE,TRUE,,Representative.Andy.Josephson@akleg.gov,9074654939,CAPITOL,502
31,Harriet Drummond:28,DRU,H,18,D,TRUE,TRUE,,Representative.Harriet.Drummond@akleg.gov,9074653875,CAPITOL,108
31,Geran Tarr:28,TAR,H,19,D,TRUE,TRUE,,Representative.Geran.Tarr@akleg.gov,9074653424,CAPITOL,128
31,Zack Fields:31,FIE,H,20,D,TRUE,TRUE,,Representative.Zack.Fields@akleg.gov,9074652647,CAPITOL,412
31,Matt Claman:29,CLA,H,21,D,TRUE,TRUE,,Representative.Matt.Claman@akleg.gov,9074654919,CAPITOL,118
31,Sara Rasmussen:31,RAS,H,22,R,FALSE,TRUE,,Representative.Sara.Rasmussen@akleg.gov,9074653892,CAPITOL,430
31,Chris Tuck:26,TUC,H,23,D,TRUE,TRUE,,Representative.Chris.Tuck@akleg.gov,9074652095,CAPITOL,24
31,Chuck Kopp:30,KOP,H,24,R,TRUE,TRUE,,Representative.Chuck.Kopp@akleg.gov,9074654993,CAPITOL,216
31,Mel Gillis:31,GIL,H,25,R,FALSE,TRUE,"Oath Taken December 02, 2019",Representative.Mel.Gillis@akleg.gov,9074654391,CAPITOL,110
31,Joshua Revak:31,REA,H,25,R,FALSE,FALSE,"Resigned November 2, 2019",Representative.Josh.Revak@akleg.gov,,CAPITOL,
31,Laddie Shaw:31,SHW,H,26,R,FALSE,TRUE,,Representative.Laddie.Shaw@akleg.gov,9074654945,CAPITOL,112
31,Lance Pruitt:27,PRU,H,27,R,FALSE,TRUE,House Minority Leader,Representative.Lance.Pruitt@akleg.gov,9074653438,CAPITOL,404
31,Jennifer Johnston:30,JHT,H,28,R,TRUE,TRUE,,Representative.Jennifer.Johnston@akleg.gov,9074654949,CAPITOL,511
31,Ben Carpenter:31,CAE,H,29,R,FALSE,TRUE,,Representative.Ben.Carpenter@akleg.gov,9074653779,CAPITOL,400
31,Gary Knopp:30,KNO,H,30,R,TRUE,FALSE,"Deceased July 31, 2020",Representative.Gary.Knopp@akleg.gov,9074652693,CAPITOL,410
31,Sarah Vance:31,VAN,H,31,R,FALSE,TRUE,,Representative.Sarah.Vance@akleg.gov,9074652689,CAPITOL,424
31,Louise Stutes:29,STS,H,32,R,TRUE,TRUE,House Majority Whip,Representative.Louise.Stutes@akleg.gov,9074652487,CAPITOL,406
31,Sara Hannan:31,HNN,H,33,D,TRUE,TRUE,,Representative.Sara.Hannan@akleg.gov,9074654766,CAPITOL,432
31,Andi Story:31,STO,H,34,D,TRUE,TRUE,,Representative.Andi.Story@akleg.gov,9074653744,CAPITOL,403
31,Jonathan Kreiss-Tomkins:28,KRE,H,35,D,TRUE,TRUE,,Representative.Jonathan.Kreiss-Tomkins@akleg.gov,9074653732,CAPITOL,411
31,Dan Ortiz:29,ORT,H,36,N,TRUE,TRUE,,Representative.Dan.Ortiz@akleg.gov,9074653824,CAPITOL,513
31,Bryce Edgmon:25,EDG,H,37,N,TRUE,TRUE,Speaker of the House,Representative.Bryce.Edgmon@akleg.gov,9074654451,CAPITOL,208
31,Tiffany Zulkosky:30,ZUL,H,38,D,TRUE,TRUE,,Representative.Tiffany.Zulkosky@akleg.gov,9074654942,CAPITOL,416
31,Neal Foster:26,FON,H,39,D,TRUE,TRUE,,Representative.Neal.Foster@akleg.gov,9074653789,CAPITOL,505
31,John Lincoln:30,LIC,H,40,N,TRUE,TRUE,,Representative.John.Lincoln@akleg.gov,9074653473,CAPITOL,102
31,Scott Kawasaki:25,KAW,S,A,D,FALSE,TRUE,,Senator.Scott.Kawasaki@akleg.gov,9074653466,CAPITOL,7
31,John Coghill:16,CGL,S,B,R,TRUE,TRUE,,Senator.John.Coghill@akleg.gov,9074653719,CAPITOL,103
31,Click Bishop:28,BIS,S,C,R,TRUE,TRUE,,Senator.Click.Bishop@akleg.gov,9074652327,CAPITOL,121
31,David Wilson:30,WLN,S,D,R,TRUE,TRUE,,Senator.David.Wilson@akleg.gov,9074653878,CAPITOL,115
31,Mike Shower:30,SHO,S,E,R,TRUE,TRUE,,Senator.Mike.Shower@akleg.gov,9074656600,CAPITOL,510
31,Shelley Hughes:27,HUS,S,F,R,TRUE,TRUE,,Senator.Shelley.Hughes@akleg.gov,9074653743,CAPITOL,30
31,Lora Reinbold:28,REI,S,G,R,TRUE,TRUE,,Senator.Lora.Reinbold@akleg.gov,9074653822,CAPITOL,427
31,Bill Wielechowski:25,WIE,S,H,D,FALSE,TRUE,,Senator.Bill.Wielechowski@akleg.gov,9074652435,CAPITOL,9
31,Elvi Gray-Jackson:31,GRA,S,I,D,FALSE,TRUE,,Senator.Elvi.Gray-Jackson@akleg.gov,9074654930,CAPITOL,417
31,Tom Begich:30,BCH,S,J,D,FALSE,TRUE,Senate Minority Leader,Senator.Tom.Begich@akleg.gov,9074653704,CAPITOL,11
31,Mia Costello:27,COS,S,K,R,TRUE,TRUE,Majority Leader 1/15 - 7/8/19,Senator.Mia.Costello@akleg.gov,9074654968,CAPITOL,119
31,Natasha von Imhof:30,VON,S,L,R,TRUE,TRUE,,Senator.Natasha.vonImhof@akleg.gov,9074652995,CAPITOL,516
31,Chris Birch:30,BIR,S,M,R,TRUE,FALSE,"Deceased August 7, 2019",Senator.Chris.Birch@akleg.gov,,CAPITOL,125
31,Joshua Revak:31,RVK,S,M,R,TRUE,TRUE,"Oath Taken November 02, 2019",Senator.Joshua.Revak@akleg.gov,9074653879,CAPITOL,125
31,Cathy Giessel:27,GIE,S,N,R,TRUE,TRUE,Senate President,Senator.Cathy.Giessel@akleg.gov,9074654843,CAPITOL,111
31,Peter Micciche:28,MHE,S,O,R,TRUE,TRUE,,Senator.Peter.Micciche@akleg.gov,9074652828,CAPITOL,504
31,Gary Stevens:22,STG,S,P,R,TRUE,TRUE,,Senator.Gary.Stevens@akleg.gov,9074654925,CAPITOL,429
31,Jesse Kiehl:31,KIE,S,Q,D,FALSE,TRUE,,Senator.Jesse.Kiehl@akleg.gov,9074654947,CAPITOL,419
31,Bert Stedman:23,SMN,S,R,R,TRUE,TRUE,,Senator.Bert.Stedman@akleg.gov,9074653873,CAPITOL,518
31,Lyman Hoffman:15,HOF,S,S,D,TRUE,TRUE,Majority Leader Effective 7/9,Senator.Lyman.Hoffman@akleg.gov,9074654453,CAPITOL,508
31,Donald Olson:22,OLS,S,T,D,FALSE,TRUE,,Senator.Donald.Olson@akleg.gov,9074653707,CAPITOL,514
32,Bart LeBon:31,LEB,H,1,R,FALSE,TRUE,,Representative.Bart.LeBon@akleg.gov,9074653709,CAPITOL,415
32,Steve Thompson:27,THP,H,2,R,FALSE,TRUE,,Representative.Steve.Thompson@akleg.gov,9074653004,CAPITOL,432
32,Mike Prax:31,PRA,H,3,R,FALSE,TRUE,,Representative.Mike.Prax@akleg.gov,9074654797,CAPITOL,114
32,Grier Hopkins:31,HPK,H,4,D,TRUE,TRUE,,Representative.Grier.Hopkins@akleg.gov,9074654457,CAPITOL,434
32,Adam Wool:29,WOO,H,5,D,TRUE,TRUE,,Representative.Adam.Wool@akleg.gov,9074654976,CAPITOL,501
32,Mike Cronk:32,CRN,H,6,R,FALSE,TRUE,,Representative.Mike.Cronk@akleg.gov,9074654527,CAPITOL,112
32,Christopher Kurka:32,KUR,H,7,R,FALSE,TRUE,,Representative.Christopher.Kurka@akleg.gov,9074654833,CAPITOL,420
32,Kevin McCabe:32,MCA,H,8,R,FALSE,TRUE,,Representative.Kevin.McCabe@akleg.gov,9074652679,CAPITOL,430
32,George Rauscher:30,RAU,H,9,R,FALSE,TRUE,,Representative.George.Rauscher@akleg.gov,9074654859,CAPITOL,412
32,David Eastman:30,EAS,H,10,R,FALSE,TRUE,,Representative.David.Eastman@akleg.gov,9074652186,CAPITOL,422
32,DeLena Johnson:30,JHS,H,11,R,FALSE,TRUE,,Representative.DeLena.Johnson@akleg.gov,9074654958,CAPITOL,500
32,Cathy Tilton:29,TLT,H,12,R,FALSE,TRUE,Minority Leader,Representative.Cathy.Tilton@akleg.gov,9074652199,CAPITOL,404
32,Ken McCarty:32,MCC,H,13,R,FALSE,TRUE,,Representative.Ken.McCarty@akleg.gov,9074653873,CAPITOL,428
32,Kelly Merrick:31,MRR,H,14,R,TRUE,TRUE,,Representative.Kelly.Merrick@akleg.gov,9074653777,CAPITOL,511
32,David Nelson:32,NED,H,15,R,FALSE,TRUE,,Representative.David.Nelson@akleg.gov,9074654998,CAPITOL,13
32,Ivy Spohnholz:29,SPN,H,16,D,TRUE,TRUE,,Representative.Ivy.Spohnholz@akleg.gov,9074654940,CAPITOL,406
32,Andy Josephson:28,JOS,H,17,D,TRUE,TRUE,,Representative.Andy.Josephson@akleg.gov,9074654939,CAPITOL,502
32,Harriet Drummond:28,DRU,H,18,D,TRUE,TRUE,,Representative.Harriet.Drummond@akleg.gov,9074653875,CAPITOL,108
32,Geran Tarr:28,TAR,H,19,D,TRUE,TRUE,,Representative.Geran.Tarr@akleg.gov,9074653424,CAPITOL,128
32,Zack Fields:31,FIE,H,20,D,TRUE,TRUE,,Representative.Zack.Fields@akleg.gov,9074652647,CAPITOL,24
32,Matt Claman:29,CLA,H,21,D,TRUE,TRUE,,Representative.Matt.Claman@akleg.gov,9074654919,CAPITOL,118
32,Sara Rasmussen:31,RAS,H,22,R,FALSE,TRUE,,Representative.Sara.Rasmussen@akleg.gov,9074653892,CAPITOL,418
32,Chris Tuck:26,TUC,H,23,D,TRUE,TRUE,Majority Leader,Representative.Chris.Tuck@akleg.gov,9074652095,CAPITOL,216
32,Tom McKay:32,MCK,H,24,R,FALSE,TRUE,,Representative.Tom.McKay@akleg.gov,9074654993,CAPITOL,110
32,Calvin Schrage:32,SCG,H,25,N,TRUE,TRUE,,Representative.Calvin.Schrage@akleg.gov,9074654931,CAPITOL,104
32,Laddie Shaw:31,SHW,H,26,R,FALSE,TRUE,,Representative.Laddie.Shaw@akleg.gov,9074654945,CAPITOL,426
32,Liz Snyder:32,SNY,H,27,D,TRUE,TRUE,,Representative.Liz.Snyder@akleg.gov,9074653438,CAPITOL,421
32,James Kaufman:32,KAU,H,28,R,FALSE,TRUE,,Representative.James.Kaufman@akleg.gov,9074654949,CAPITOL,405
32,Ben Carpenter:31,CAE,H,29,R,FALSE,TRUE,,Representative.Ben.Carpenter@akleg.gov,9074653779,CAPITOL,400
32,Ronald Gillham:32,GIH,H,30,R,FALSE,TRUE,,Representative.Ronald.Gillham@akleg.gov,9074652693,CAPITOL,409
32,Sarah Vance:31,VAN,H,31,R,FALSE,TRUE,,Representative.Sarah.Vance@akleg.gov,9074652689,CAPITOL,424
32,Louise Stutes:29,STS,H,32,R,TRUE,TRUE,Speaker,Representative.Louise.Stutes@akleg.gov,9074652487,CAPITOL,208
32,Sara Hannan:31,HNN,H,33,D,TRUE,TRUE,,Representative.Sara.Hannan@akleg.gov,9074654766,CAPITOL,204
32,Andi Story:31,STO,H,34,D,TRUE,TRUE,,Representative.Andi.Story@akleg.gov,9074653744,CAPITOL,403
32,Jonathan Kreiss-Tomkins:28,KRE,H,35,D,TRUE,TRUE,,Representative.Jonathan.Kreiss-Tomkins@akleg.gov,9074653732,CAPITOL,411
32,Dan Ortiz:29,ORT,H,36,N,TRUE,TRUE,,Representative.Dan.Ortiz@akleg.gov,9074653824,CAPITOL,513
32,Bryce Edgmon:25,EDG,H,37,N,TRUE,TRUE,,Representative.Bryce.Edgmon@akleg.gov,9074654451,CAPITOL,410
32,Tiffany Zulkosky:30,ZUL,H,38,D,TRUE,TRUE,,Representative.Tiffany.Zulkosky@akleg.gov,9074654942,CAPITOL,416
32,Neal Foster:26,FON,H,39,D,TRUE,TRUE,,Representative.Neal.Foster@akleg.gov,9074653789,CAPITOL,505
32,Josiah Patkotak:32,PKT,H,40,N,TRUE,TRUE,,Representative.Josiah.Patkotak@akleg.gov,9074653473,CAPITOL,102
32,Scott Kawasaki:25,KAW,S,A,D,FALSE,TRUE,,Senator.Scott.Kawasaki@akleg.gov,9074653466,CAPITOL,7
32,Robert Myers:32,MYE,S,B,R,TRUE,TRUE,,Senator.Robert.Myers@akleg.gov,9074653719,Capitol,510
32,Click Bishop:28,BIS,S,C,R,TRUE,TRUE,,Senator.Click.Bishop@akleg.gov,9074652327,CAPITOL,516
32,David Wilson:30,WLN,S,D,R,TRUE,TRUE,,Senator.David.Wilson@akleg.gov,9074653878,CAPITOL,121
32,Mike Shower:30,SHO,S,E,R,TRUE,TRUE,,Senator.Mike.Shower@akleg.gov,9074656600,CAPITOL,429
32,Shelley Hughes:27,HUS,S,F,R,TRUE,TRUE,Majority Leader,Senator.Shelley.Hughes@akleg.gov,9074653743,CAPITOL,30
32,Lora Reinbold:28,REI,S,G,R,TRUE,TRUE,,Senator.Lora.Reinbold@akleg.gov,9074653822,CAPITOL,427
32,Bill Wielechowski:25,WIE,S,H,D,FALSE,TRUE,,Senator.Bill.Wielechowski@akleg.gov,9074652435,CAPITOL,9
32,Elvi Gray-Jackson:31,GRA,S,I,D,FALSE,TRUE,,Senator.Elvi.Gray-Jackson@akleg.gov,9074654930,CAPITOL,417
32,Tom Begich:30,BCH,S,J,D,FALSE,TRUE,Minority Leader,Senator.Tom.Begich@akleg.gov,9074653704,CAPITOL,11
32,Mia Costello:27,COS,S,K,R,TRUE,TRUE,,Senator.Mia.Costello@akleg.gov,9074654968,CAPITOL,119
32,Natasha von Imhof:30,VON,S,L,R,TRUE,TRUE,,Senator.Natasha.vonImhof@akleg.gov,9074652995,CAPITOL,504
32,Joshua Revak:31,RVK,S,M,R,TRUE,TRUE,,Senator.Joshua.Revak@akleg.gov,9074653879,CAPITOL,125
32,Roger Holland:32,HLD,S,N,R,TRUE,TRUE,,Senator.Roger.Holland@akleg.gov,9074654843,,115
32,Peter Micciche:28,MHE,S,O,R,TRUE,TRUE,Senate President,Senator.Peter.Micciche@akleg.gov,9074652828,CAPITOL,111
32,Gary Stevens:22,STG,S,P,R,TRUE,TRUE,,Senator.Gary.Stevens@akleg.gov,9074654925,CAPITOL,103
32,Jesse Kiehl:31,KIE,S,Q,D,FALSE,TRUE,,Senator.Jesse.Kiehl@akleg.gov,9074654947,CAPITOL,419
32,Bert Stedman:23,SMN,S,R,R,TRUE,TRUE,,Senator.Bert.Stedman@akleg.gov,9074653873,CAPITOL,518
32,Lyman Hoffman:15,HOF,S,S,D,TRUE,TRUE,,Senator.Lyman.Hoffman@akleg.gov,9074654453,CAPITOL,508
32,Donald Olson:22,OLS,S,T,D,FALSE,TRUE,,Senator.Donald.Olson@akleg.gov,9074653707,CAPITOL,514
33,Dan Ortiz:29,ORT,H,1,N,FALSE,TRUE,,Representative.Dan.Ortiz@akleg.gov,9074653824,CAPITOL,500
33,Rebecca Himschoot:33,HMS,H,2,N,FALSE,TRUE,,Representative.Rebecca.Himschoot@akleg.gov,9074653732,CAPITOL,409
33,Andi Story:31,STO,H,3,D,FALSE,TRUE,,Representative.Andi.Story@akleg.gov,9074653744,CAPITOL,426
33,Sara Hannan:31,HNN,H,4,D,FALSE,TRUE,,Representative.Sara.Hannan@akleg.gov,9074654766,CAPITOL,400
33,Louise Stutes:29,STS,H,5,R,FALSE,TRUE,,Representative.Louise.Stutes@akleg.gov,9074652487,CAPITOL,110
33,Sarah Vance:31,VAN,H,6,R,TRUE,TRUE,,Representative.Sarah.Vance@akleg.gov,9074652689,CAPITOL,116
33,Justin Ruffridge:33,RUF,H,7,R,TRUE,TRUE,,Representative.Justin.Ruffridge@akleg.gov,9074652693,CAPITOL,104
33,Ben Carpenter:31,CAE,H,8,R,TRUE,TRUE,,Representative.Ben.Carpenter@akleg.gov,9074653779,CAPITOL,24
33,Laddie Shaw:31,SHW,H,9,R,TRUE,TRUE,,Representative.Laddie.Shaw@akleg.gov,9074654945,CAPITOL,403
33,Craig Johnson:25,JHN,H,10,R,TRUE,TRUE,,Representative.Craig.Johnson@akleg.gov,9074653892,CAPITOL,216
33,Julie Coulombe:33,COU,H,11,R,TRUE,TRUE,,Representative.Julie.Coulombe@akleg.gov,9074653879,CAPITOL,502
33,Calvin Schrage:32,SCG,H,12,N,FALSE,TRUE,Minority Leader,Representative.Calvin.Schrage@akleg.gov,9074654931,CAPITOL,404
33,Andy Josephson:28,JOS,H,13,D,FALSE,TRUE,,Representative.Andy.Josephson@akleg.gov,9074654939,CAPITOL,432
33,Alyse Galvin:33,GAL,H,14,N,FALSE,TRUE,,Representative.Alyse.Galvin@akleg.gov,9074653875,CAPITOL,405
33,Tom McKay:32,MCK,H,15,R,TRUE,TRUE,,Representative.Tom.McKay@akleg.gov,9074654993,CAPITOL,128
33,Jennie Armstrong:33,ARJ,H,16,D,FALSE,TRUE,,Representative.Jennie.Armstrong@akleg.gov,9074654968,CAPITOL,422
33,Zack Fields:31,FIE,H,17,D,FALSE,TRUE,,Representative.Zack.Fields@akleg.gov,9074652647,CAPITOL,13
33,Cliff Groh:33,GRO,H,18,D,FALSE,TRUE,,Representative.Cliff.Groh@akleg.gov,9074654998,CAPITOL,430
33,Genevieve Mina:33,MNA,H,19,D,FALSE,TRUE,,Representative.Genevieve.Mina@akleg.gov,9074653424,CAPITOL,420
33,Andrew Gray:33,GRY,H,20,D,FALSE,TRUE,,Representative.Andrew.Gray@akleg.gov,9074654940,CAPITOL,434
33,Donna Mears:33,MEA,H,21,D,FALSE,TRUE,,Representative.Donna.Mears@akleg.gov,9074653438,CAPITOL,112
33,Stanley Wright:33,WRG,H,22,R,TRUE,TRUE,,Representative.Stanley.Wright@akleg.gov,9074652095,CAPITOL,412
33,Jamie Allard:33,ALR,H,23,R,TRUE,TRUE,,Representative.Jamie.Allard@akleg.gov,9074652995,CAPITOL,415
33,Dan Saddler:27,SAD,H,24,R,TRUE,TRUE,Majority Leader,Representative.Dan.Saddler@akleg.gov,9074653783,CAPITOL,204
33,DeLena Johnson:30,JHS,H,25,R,TRUE,TRUE,,Representative.DeLena.Johnson@akleg.gov,9074654958,CAPITOL,505
33,Cathy Tilton:29,TLT,H,26,R,TRUE,TRUE,Speaker,Representative.Cathy.Tilton@akleg.gov,9074652199,CAPITOL,208
33,David Eastman:30,EAS,H,27,R,FALSE,TRUE,,Representative.David.Eastman@akleg.gov,9074652186,CAPITOL,114
33,Jesse Sumner:33,SUJ,H,28,R,TRUE,TRUE,,Representative.Jesse.Sumner@akleg.gov,9074654833,CAPITOL,421
33,George Rauscher:30,RAU,H,29,R,TRUE,TRUE,,Representative.George.Rauscher@akleg.gov,9074654859,CAPITOL,406
33,Kevin McCabe:32,MCA,H,30,R,TRUE,TRUE,,Representative.Kevin.McCabe@akleg.gov,9074652679,CAPITOL,102
33,Maxine Dibert:33,DIB,H,31,D,FALSE,TRUE,,Representative.Maxine.Dibert@akleg.gov,9074652138,CAPITOL,424
33,Will Stapp:33,SPP,H,32,R,TRUE,TRUE,,Representative.Will.Stapp@akleg.gov,9074653004,CAPITOL,513
33,Mike Prax:31,PRA,H,33,R,TRUE,TRUE,,Representative.Mike.Prax@akleg.gov,9074654797,CAPITOL,108
33,Frank Tomaszewski:33,TMZ,H,34,R,TRUE,TRUE,,Representative.Frank.Tomaszewski@akleg.gov,9074654457,CAPITOL,501
33,Ashley Carrick:33,CAI,H,35,D,FALSE,TRUE,,Representative.Ashley.Carrick@akleg.gov,9074654976,CAPITOL,428
33,Mike Cronk:32,CRN,H,36,R,TRUE,TRUE,,Representative.Mike.Cronk@akleg.gov,9074654527,CAPITOL,418
33,Bryce Edgmon:25,EDG,H,37,N,TRUE,TRUE,,Representative.Bryce.Edgmon@akleg.gov,9074654451,CAPITOL,410
33,CJ McCormick:33,MCO,H,38,D,TRUE,TRUE,,Representative.CJ.McCormick@akleg.gov,9074654942,CAPITOL,416
33,Neal Foster:26,FON,H,39,D,TRUE,TRUE,,Representative.Neal.Foster@akleg.gov,9074653789,CAPITOL,511
33,Thomas Baker:33,BAK,H,40,R,TRUE,TRUE,"Oath Taken November 13, 2023",Representative.Thomas.Baker@akleg.gov,9074653473,CAPITOL,411
33,Josiah Patkotak:32,PKT,H,40,N,TRUE,FALSE,"Resigned October 10, 2023",Representative.Josiah.Patkotak@akleg.gov,9074653473,CAPITOL,411
33,Bert Stedman:23,SMN,S,A,R,TRUE,TRUE,,Senator.Bert.Stedman@akleg.gov,9074653873,CAPITOL,518
33,Jesse Kiehl:31,KIE,S,B,D,TRUE,TRUE,,Senator.Jesse.Kiehl@akleg.gov,9074654947,CAPITOL,514
33,Gary Stevens:22,STG,S,C,R,TRUE,TRUE,Senate President,Senator.Gary.Stevens@akleg.gov,9074654925,CAPITOL,111
33,Jesse Bjorkman:33,BJK,S,D,R,TRUE,TRUE,,Senator.Jesse.Bjorkman@akleg.gov,9074652828,CAPITOL,9
33,Cathy Giessel:27,GIE,S,E,R,TRUE,TRUE,Majority Leader,Senator.Cathy.Giessel@akleg.gov,9074654843,CAPITOL,427
33,James Kaufman:32,KAU,S,F,R,TRUE,TRUE,,Senator.James.Kaufman@akleg.gov,9074654949,CAPITOL,115
33,Elvi Gray-Jackson:31,GRA,S,G,D,TRUE,TRUE,,Senator.Elvi.Gray-Jackson@akleg.gov,9074654930,CAPITOL,30
33,Matt Claman:29,CLA,S,H,D,TRUE,TRUE,,Senator.Matt.Claman@akleg.gov,9074654919,CAPITOL,429
33,Löki Tobin:33,TOB,S,I,D,TRUE,TRUE,,Senator.Loki.Tobin@akleg.gov,9074653704,CAPITOL,11
33,Forrest Dunbar:33,DNB,S,J,D,TRUE,TRUE,,Senator.Forrest.Dunbar@akleg.gov,9074656944,CAPITOL,125
33,Bill Wielechowski:25,WIE,S,K,D,TRUE,TRUE,,Senator.Bill.Wielechowski@akleg.gov,9074652435,CAPITOL,103
33,Kelly Merrick:31,MRR,S,L,R,TRUE,TRUE,,Senator.Kelly.Merrick@akleg.gov,9074653777,CAPITOL,510
33,Shelley Hughes:27,HUS,S,M,R,FALSE,TRUE,,Senator.Shelley.Hughes@akleg.gov,9074653743,CAPITOL,7
33,David Wilson:30,WLN,S,N,R,TRUE,TRUE,,Senator.David.Wilson@akleg.gov,9074653878,CAPITOL,121
33,Mike Shower:30,SHO,S,O,R,FALSE,TRUE,,Senator.Mike.Shower@akleg.gov,9074656600,CAPITOL,419
33,Scott Kawasaki:25,KAW,S,P,D,TRUE,TRUE,,Senator.Scott.Kawasaki@akleg.gov,9074653466,CAPITOL,119
33,Robert Myers:32,MYE,S,Q,R,FALSE,TRUE,,Senator.Robert.Myers@akleg.gov,9074653719,CAPITOL,417
33,Click Bishop:28,BIS,S,R,R,TRUE,TRUE,,Senator.Click.Bishop@akleg.gov,9074652327,CAPITOL,504
33,Lyman Hoffman:15,HOF,S,S,D,TRUE,TRUE,,Senator.Lyman.Hoffman@akleg.gov,9074654453,CAPITOL,516
33,Donald Olson:22,OLS,S,T,D,TRUE,TRUE,,Senator.Donald.Olson@akleg.gov,9074653707,CAPITOL,508
34,Jeremy Bynum:34,BYN,H,1,R,FALSE,TRUE,,Representative.Jeremy.Bynum@akleg.gov,9074653824,CAPITOL,400
34,Rebecca Himschoot:33,HMS,H,2,N,TRUE,TRUE,,Representative.Rebecca.Himschoot@akleg.gov,9074653732,CAPITOL,411
34,Andi Story:31,STO,H,3,D,TRUE,TRUE,,Representative.Andi.Story@akleg.gov,9074653744,CAPITOL,403
34,Sara Hannan:31,HNN,H,4,D,TRUE,TRUE,,Representative.Sara.Hannan@akleg.gov,9074654766,CAPITOL,501
34,Louise Stutes:29,STS,H,5,R,TRUE,TRUE,,Representative.Louise.Stutes@akleg.gov,9074652487,CAPITOL,216
34,Sarah Vance:31,VAN,H,6,R,FALSE,TRUE,,Representative.Sarah.Vance@akleg.gov,9074652689,CAPITOL,114
34,Justin Ruffridge:33,RUF,H,7,R,FALSE,TRUE,,Representative.Justin.Ruffridge@akleg.gov,9074652693,CAPITOL,424
34,Bill Elam:34,ELA,H,8,R,FALSE,TRUE,,Representative.Bill.Elam@akleg.gov,9074653779,CAPITOL,422
34,Ky Holland:34,HLA,H,9,N,TRUE,TRUE,,Representative.Ky.Holland@akleg.gov,9074654945,CAPITOL,418
34,Chuck Kopp:30,KOP,H,10,R,TRUE,TRUE,Majority Leader,Representative.Chuck.Kopp@akleg.gov,9074653892,CAPITOL,204
34,Julie Coulombe:33,COU,H,11,R,FALSE,TRUE,,Representative.Julie.Coulombe@akleg.gov,9074653879,CAPITOL,420
34,Calvin Schrage:32,SCG,H,12,N,TRUE,TRUE,,Representative.Calvin.Schrage@akleg.gov,9074654931,CAPITOL,410
34,Andy Josephson:28,JOS,H,13,D,TRUE,TRUE,,Representative.Andy.Josephson@akleg.gov,9074654939,CAPITOL,505
34,Alyse Galvin:33,GAL,H,14,N,TRUE,TRUE,,Representative.Alyse.Galvin@akleg.gov,9074653875,CAPITOL,502
34,Mia Costello:27,COS,H,15,R,FALSE,TRUE,Minority Leader,Representative.Mia.Costello@akleg.gov,9074654993,CAPITOL,404
34,Carolyn Hall:34,HLL,H,16,D,TRUE,TRUE,,Representative.Carolyn.Hall@akleg.gov,9074654968,CAPITOL,434
34,Zack Fields:31,FIE,H,17,D,TRUE,TRUE,,Representative.Zack.Fields@akleg.gov,9074652647,CAPITOL,24
34,David Nelson:32,NED,H,18,R,FALSE,TRUE,,Representative.David.Nelson@akleg.gov,9074654998,CAPITOL,426
34,Genevieve Mina:33,MNA,H,19,D,TRUE,TRUE,,Representative.Genevieve.Mina@akleg.gov,9074653424,CAPITOL,416
34,Andrew Gray:33,GRY,H,20,D,TRUE,TRUE,,Representative.Andrew.Gray@akleg.gov,9074654940,CAPITOL,118
