MemberId,PersonId,LegislatureNumber,MemberCode,LastName,MiddleName,FirstName,FormalName,ShortName,SessionContact,InterimContact,Chamber,District,Seat,Party,Phone,EMail,Building,Room,Comment,IsActive,IsMajority
24:S:Hollis French:23,Hollis French:23,24,FRE,French,,Hollis,Senator Hollis French,French,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,M,,D,4653892,Senator.Hollis.French@akleg.gov,CAPITOL,504,,true,false
24:H:Vic Kohring:19,Vic Kohring:19,24,KOH,Kohring,,Vic,Representative Vic Kohring,Kohring,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,14,,R,4652186,Representative.Vic.Kohring@akleg.gov,CAPITOL,24A,,true,true
15:S:Mitchell Abood:12,Mitchell Abood:12,15,Abo,Abood,,Mitchell,Senator Mitchell Abood,Abood,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,G-A,,R,,Senator.Mitchell.Abood@akleg.gov,,,,true,false
15:S:Ken Fanning:12,Ken Fanning:12,15,Fan,Fanning,,Ken,Senator Ken Fanning,Fanning,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,K-A,,R,,Senator.Ken.Fanning@akleg.gov,,,"""Appointed on December 8, 1987 to fill the vacancy created by the death of Senator Don Bennett""",true,false
15:H:Terry Martin:11,Terry Martin:11,15,Mar,Martin,,Terry,Representative Terry Martin,Martin,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,13-B,,R,,Representative.Terry.Martin@akleg.gov,,,,true,false
15:H:John Sund:13,John Sund:13,15,Sun,Sund,,John,Representative John Sund,Sund,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,1-B,,D,,Representative.John.Sund@akleg.gov,,,,true,false
31:S:Jesse Kiehl:31,Jesse Kiehl:31,31,KIE,Kiehl,,Jesse,Senator Jesse Kiehl,Kiehl,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,Q,,D,4654947,Senator.Jesse.Kiehl@akleg.gov,CAPITOL,419,,true,false
31:H:Chuck Kopp:30,Chuck Kopp:30,31,KOP,Kopp,,Chuck,Representative Chuck Kopp,Kopp,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,24,,R,4654993,Representative.Chuck.Kopp@akleg.gov,CAPITOL,216,,true,true
31:S:Joshua Revak:31,Joshua Revak:31,31,RVK,Revak,,Joshua,Senator Joshua Revak,Revak,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,M,,R,4653879,Senator.Joshua.Revak@akleg.gov,CAPITOL,125,"Oath Taken November 02, 2019",true,true
31:S:Mike Shower:30,Mike Shower:30,31,SHO,Shower,,Mike,Senator Mike Shower,Shower,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,E,,R,4656600,Senator.Mike.Shower@akleg.gov,CAPITOL,510,,true,true
31:H:Tiffany Zulkosky:30,Tiffany Zulkosky:30,31,ZUL,Zulkosky,,Tiffany,Representative Tiffany Zulkosky,Zulkosky,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,38,,D,4654942,Representative.Tiffany.Zulkosky@akleg.gov,CAPITOL,416,,true,true
16:H:Ronald Larson:13,Ronald Larson:13,16,LAR,Larson,,Ronald,Representative Ronald Larson,Larson,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,16-B,,D,,Representative.Ronald.Larson@akleg.gov,,,,true,false
25:H:Craig Johnson:25,Craig Johnson:25,25,JHN,Johnson,,Craig,Representative Craig Johnson,Johnson,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,28,,R,4654993,Representative.Craig.Johnson@akleg.gov,CAPITOL,126,,true,true
25:H:Bill Stoltze:23,Bill Stoltze:23,25,STZ,Stoltze,,Bill,Representative Bill Stoltze,Stoltze,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,16,,R,4654958,Representative.Bill.Stoltze@akleg.gov,CAPITOL,501,,true,true
32:S:Roger Holland:32,Roger Holland:32,32,HLD,Holland,,Roger,Senator Roger Holland,Holland,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,N,,R,4654843,Senator.Roger.Holland@akleg.gov,,115,,true,true
32:H:Cathy Tilton:29,Cathy Tilton:29,32,TLT,Tilton,,Cathy,Representative Cathy Tilton,Tilton,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,12,,R,4652199,Representative.Cathy.Tilton@akleg.gov,CAPITOL,404,Minority Leader,true,false
32:H:Adam Wool:29,Adam Wool:29,32,WOO,Wool,,Adam,Representative Adam Wool,Wool,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,5,,D,4654976,Representative.Adam.Wool@akleg.gov,CAPITOL,501,,true,true
18:H:Cliff Davidson:15,Cliff Davidson:15,18,DAI,Davidson,,Cliff,Representative Cliff Davidson,Davidson,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,6,,D,4650000,Representative.Cliff.Davidson@akleg.gov,,,,true,false
18:H:Jerry Mackie:17,Jerry Mackie:17,18,MAC,Mackie,,Jerry,Representative Jerry Mackie,Mackie,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,5,,D,4650000,Representative.Jerry.Mackie@akleg.gov,,,,true,false
18:S:Randy Phillips:10,Randy Phillips:10,18,PHI,Phillips,,Randy,Senator Randy Phillips,Phillips,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,L,,R,4654949,Senator.Randy.Phillips@akleg.gov,CAPITOL,103,,true,true
18:H:Joe Sitton:18,Joe Sitton:18,18,STT,Sitton,,Joe,Representative Joe Sitton,Sitton,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,31,,D,4650000,Representative.Joe.Sitton@akleg.gov,,,,true,false
18:H:Al Vezey:18,Al Vezey:18,18,VEZ,Vezey,,Al,Representative Al Vezey,Vezey,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,32,,R,4650000,Representative.Al.Vezey@akleg.gov,,,,true,true
28:S:Cathy Giessel:27,Cathy Giessel:27,28,GIE,Giessel,,Cathy,Senator Cathy Giessel,Giessel,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,N,,R,4654843,Senator.Cathy.Giessel@akleg.gov,CAPITOL,427,,true,true
28:H:Kurt Olson:24,Kurt Olson:24,28,OLL,Olson,,Kurt,Representative Kurt Olson,Olson,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,29,,R,4652693,Representative.Kurt.Olson@akleg.gov,CAPITOL,24,,true,true
28:H:Lora Reinbold:28,Lora Reinbold:28,28,REI,Reinbold,,Lora,Representative Lora Reinbold,Reinbold,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,26,,R,4653822,Representative.Lora.Reinbold@akleg.gov,CAPITOL,432,,true,true
12:H:Robert Bettisworth:11,Robert Bettisworth:11,12,Bet,Bettisworth,,Robert,Representative Robert Bettisworth,Bettisworth,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,20,,R,,Representative.Robert.Bettisworth@akleg.gov,,,,true,false
12:H:Fred Brown:9,Fred Brown:9,12,Bro,Brown,,Fred,Representative Fred Brown,Brown,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,20,,D,,Representative.Fred.Brown@akleg.gov,,,,true,false
12:H:Patrick O'Connell:11,Patrick O'Connell:11,12,O'C,O'Connell,,Patrick,Representative Patrick O'Connell,O'Connell,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,13,,R,,Representative.Patrick.O'Connell@akleg.gov,,,,true,false
12:H:Fred Zharoff:11,Fred Zharoff:11,12,Zha,Zharoff,,Fred,Representative Fred Zharoff,Zharoff,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,14,,D,,Representative.Fred.Zharoff@akleg.gov,,,,true,false
27:H:Alan Dick:27,Alan Dick:27,27,DIC,Dick,,Alan,Representative Alan Dick,Dick,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,6,,R,4654527,Representative.Alan.Dick@akleg.gov,CAPITOL,104,,true,true
27:S:Dennis Egan:26,Dennis Egan:26,27,EGA,Egan,,Dennis,Senator Dennis Egan,Egan,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,B,,D,4654947,Senator.Dennis.Egan@akleg.gov,CAPITOL,510,,true,true
27:S:Lyman Hoffman:15,Lyman Hoffman:15,27,HOF,Hoffman,,Lyman,Senator Lyman Hoffman,Hoffman,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,S,,D,4654453,Senator.Lyman.Hoffman@akleg.gov,CAPITOL,518,,true,true
27:H:Pete Petersen:26,Pete Petersen:26,27,PEJ,Petersen,,Pete,Representative Pete Petersen,Petersen,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,19,,D,4654939,Representative.Pete.Petersen@akleg.gov,CAPITOL,422,,true,false
33:H:Jennie Armstrong:33,Jennie Armstrong:33,33,ARJ,Armstrong,,Jennie,Representative Jennie Armstrong,Armstrong,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,16,,D,4654968,Representative.Jennie.Armstrong@akleg.gov,CAPITOL,422,,true,false
33:H:Zack Fields:31,Zack Fields:31,33,FIE,Fields,,Zack,Representative Zack Fields,Fields,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,17,,D,4652647,Representative.Zack.Fields@akleg.gov,CAPITOL,13,,true,false
33:H:Genevieve Mina:33,Genevieve Mina:33,33,MNA,Mina,,Genevieve,Representative Genevieve Mina,Mina,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,19,,D,4653424,Representative.Genevieve.Mina@akleg.gov,CAPITOL,420,,true,false
33:S:Donald Olson:22,Donald Olson:22,33,OLS,Olson,,Donald,Senator Donald Olson,Olson,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,T,,D,4653707,Senator.Donald.Olson@akleg.gov,CAPITOL,508,,true,true
14:S:Mitchell Abood:12,Mitchell Abood:12,14,Abo,Abood,,Mitchell,Senator Mitchell Abood,Abood,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,G-A,,R,,Senator.Mitchell.Abood@akleg.gov,,,,true,false
14:S:Arliss Sturgulewski:11,Arliss Sturgulewski:11,14,Stu,Sturgulewski,,Arliss,Senator Arliss Sturgulewski,Sturgulewski,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,F-A,,R,,Senator.Arliss.Sturgulewski@akleg.gov,,,,true,false
14:H:F Wallis:14,F Wallis:14,14,Wal,Wallis,,F.,Representative F. Wallis,Wallis,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,24,,D,,Representative.F..Wallis@akleg.gov,,,,true,false
21:S:Dave Donley:15,Dave Donley:15,21,DON,Donley,,Dave,Senator Dave Donley,Donley,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,J,,R,4653892,Senator.Dave.Donley@akleg.gov,CAPITOL,508,,true,true
21:H:Ben Grussendorf:12,Ben Grussendorf:12,21,GRS,Grussendorf,,Ben,Representative Ben Grussendorf,Grussendorf,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,2,,D,4653824,Representative.Ben.Grussendorf@akleg.gov,CAPITOL,415,,true,false
21:S:Rick Halford:11,Rick Halford:11,21,HAL,Halford,,Rick,Senator Rick Halford,Halford,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,M,,R,4654958,Senator.Rick.Halford@akleg.gov,CAPITOL,121,,true,true
21:S:Georgianna Lincoln:17,Georgianna Lincoln:17,21,LIN,Lincoln,,Georgianna,Senator Georgianna Lincoln,Lincoln,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,R,,D,4653732,Senator.Georgianna.Lincoln@akleg.gov,CAPITOL,11,,true,false
21:H:Jerry Sanders:18,Jerry Sanders:18,21,SAN,Sanders,,Jerry,Representative Jerry Sanders,Sanders,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,19,,R,4654945,Representative.Jerry.Sanders@akleg.gov,CAPITOL,414,,true,true
10:H:Terry Gardiner:8,Terry Gardiner:8,10,Gar,Gardiner,,Terry,Representative Terry Gardiner,Gardiner,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,1,,D,,Representative.Terry.Gardiner@akleg.gov,,,,true,false
10:S:John Huber:7,John Huber:7,10,Hub,Huber,,John,Senator John Huber,Huber,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,O,,D,,Senator.John.Huber@akleg.gov,,,,true,false
20:H:Beverly Masek:19,Beverly Masek:19,20,MAS,Masek,,Beverly,Representative Beverly Masek,Masek,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,28,,R,4652679,Representative.Beverly.Masek@akleg.gov,CAPITOL,432,,true,true
20:H:Irene Nicholia:18,Irene Nicholia:18,20,NIC,Nicholia,,Irene,Representative Irene Nicholia,Nicholia,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,36,,D,4654527,Representative.Irene.Nicholia@akleg.gov,CAPITOL,409,,true,false
20:H:Gail Phillips:17,Gail Phillips:17,20,PHG,Phillips,,Gail,Representative Gail Phillips,Phillips,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,7,,R,4652689,Representative.Gail.Phillips@akleg.gov,CAPITOL,208,Speaker of the House,true,true
